ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B01ABQK92G,R17OSLOIGYZD8Y,Jerome,/gp/profile/amzn1.account.AHUOLJCJHFMECLCBGNHCCM57XIVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"March 30, 2019",5,Great camera!,,0,Verified Purchase,"For a refurbished camera I was surprised that it was in perfect condition, it appeared brand new.  I took it on an island hopping tour through Thailand and got some amazing underwater shots and video of the sealife there.  Very simple and easy to use.
"
B01ABQK92G,R19ZERJ7ORMXH1,J. D. Traiger,/gp/profile/amzn1.account.AEPM23KJVSOMTFWIAOMHVZWD5FLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"June 26, 2018",1,The only positive thingscabout the XP90 are it's pocket friendly ...,One,0,,"The only positive things about the XP90 are it's pocket friendly size and bright blue color. Everything else is a disaster - auto focus, daylight and low light resolution, battery life, color integrity, and basic on/off functionality. It's supposed to support underwater photography, but I wouldn't trust it to ever work again if it was submerged in water. Fuji should be greatly embarrassed and upset about releasing this model for consumer sales. So, for their XP series, STAY AWAY.
"
B01ABQK92G,R1P3ZEXNR1Z985,Anthony & Family,/gp/profile/amzn1.account.AEZH2YCQ3QJAVO3OOHW5LZDWTC5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 23, 2019",5,excellent underwater photos with waterproof zoom capability,,0,Verified Purchase,"I have only tested this in home pool environment but it has worked very well, providing excellent underwater photos and videos with the ability to zoom in without fear of water damage to the camera
"
B01ABQK92G,R2HT7OG81HN7BC,Ronnald Stovall,/gp/profile/amzn1.account.AGQ6WFW4ZSWEK4NVMW5T6LKZZ6EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 11, 2018",4,Camera or battery problem,,0,Verified Purchase,"The xp90 camera works but the battery only last 5 minutes. I have charged it before first use and now used it and recharged it and again used it and recharged it. I don’t know if it’s the camera or battery problem. What are your directions at this point?Regards,Ron Stovallronnaldstovall@yahoo.com
"
B01ABQK92G,R2KQ95NSGEAA1W,Michael C.,/gp/profile/amzn1.account.AEPC6G2LBT4C7F7FW2IONN2FJJ3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"September 5, 2019",5,Great Camera for the money,,0,Verified Purchase,"I was somewhat hesitant to purchase a refurbished camera for my children's use in art class, but I was very pleasantly surprised. The cameras work great, are in very good condition and the kids love them.
"
B01ABQK92G,R2TXFE64IAUX2Y,jadian fredricks,/gp/profile/amzn1.account.AFYUQI2PXWXTUK6GYV4FH5I2JTNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 21, 2018",1,"Great, if it stays dry",,0,Verified Purchase,"The camera takes great pics (ya my i-phone is better), but i bought this for in the water. The first failed whilst in Hawaii, 3rd day. Amazon replaced overnight (shout out for Prime).Replacement camera lasted 3 weeks, seals blew in the same spot, the menu buttons.SO, great camera if you didn't buy it for the water. But then, why did you buy it, if not for getting wet?Long and short, stay away.
"
B01ABQK92G,R2X6JF33855IQ8,ttocsmij,/gp/profile/amzn1.account.AEAX7Q7JO5LBSDQMRWTWK24OYBZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"April 23, 2018",1,Not again.,One,0,,"We bought this XP90 for grandson. He loves to take pictures. Right out of the box issues - while charging one cannot take photos. And there is no external charging jack; one has to open the side panel. And once the side panel has been opened, one has to click through a don't-forget-to-close-the-cover screen before one is allowed to take any photos; EVEN when the cover is already closed.The Wi-Fi has never worked. It refuses to connect to my HP PC desktop, my wife's laptop, our Android phones (5.1.2), my daughter's iPhone 6, or my grandson's iPad. Lord knows what it is supposed to connect to but certainly nothing most folks have. And, yes, all devices are up-to-date as were all apps/programs/drivers downloaded and installed for the purpose. The odd thing is that it often ""sees"" the devices, it just refuses to connect to them. And, yes, they can connect to other wi-fi devices ... all our printers are  wi-fi and the home network is wi-fi and, in fact, my Android phone often gets control of the LG television in the doctor's office much to my amusement as I change channels on the unsuspecting patients waiting. ^_^ Maybe it's waiting for me to buy a Fuji computer ... trust me, the camera will still be waiting when something else freezes over.Actual photos. Well, they definitely leave something to be desired when compared with my Panasonic DMC-FH20 or Kodak P850. Auto focus is sketchy at best and at times as slow as the Kodak. One cannot take pictures of subjects that are backlit (which both Panasonic and Kodak can do). And indoors color selections are often way off the mark. And, forget night photos unless a bank of spot lights is illuminating the subject. Selecting automatic modes or tinkering with manual modes or any of the preset modes doesn't seem to help a whole lot.Earlier today I accidentally recorded a movie -- the movie button is separate and next to the ON/OFF button ^_^ -- and when I told it to erase the movie, it deleted all 500+ photos on the memory card without so much as a how-do-you-do or way to recover same.And just now, when I plugged it into a USB port to charge ... it don't wanna! < eyes rolling >. I disconnected and reconnected. No joy. Disconnected it, turn it off and reconnected it. Waited for an hour. Now it's charging. Apparently not only can you not take photos but you cannot charge with the camera on either. I guess you can USB or charge but not both. < more eye rolling >.If I could get my $240 back (camera, spare battery and 8GB Class SD card) I would do it in a heartbeat.
"
B01ABQK92G,R4BP9R29IIJS,Dr. K. H. Harris,/gp/profile/amzn1.account.AG2OPIDXS5AUHRIRIJTDA27Y77HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"May 15, 2019",1,Piece of crap,,0,,"I have had two of these cameras - both of which stopped working during a snorkeling trip, one most recently, a trip of a lifetime to French Polynesia.  I would never buy another Fuji camera again.  Others on our trips who had GoPros got beautiful videos and photos.
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B01CT9L5EE,R1IPF174XZPW1J,Jerry,/gp/profile/amzn1.account.AGMOTJX7QRJMG2TF3TECSM4Q5AZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"September 29, 2016",3,I really like the build of this camera & it's very snazzy,6,0,Verified Purchase,"This camera has a hard time focusing, maybe it's me, I have not used it extensively yet, but it appears that unless you have a tripod you have to have a steel arm to keep pic still. Anyway...after I have used this awhile, I will update. Otherwise, I really like the build of this camera & it's very snazzy, but wth is up with the focus ?
"
B01CT9L5EE,R1KRU4A6VVF101,Taylor Assad,/gp/profile/amzn1.account.AHLJHVJUVI76ABYMMGPL2UIWNW4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"September 5, 2019",5,Worth it,,0,Verified Purchase,"Great deal!
"
B01CT9L5EE,R1R3DY9IQEJDED,Samantha,/gp/profile/amzn1.account.AEIYWKBO66X6U5K3A73E2JSTQPSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"April 6, 2019",5,Greatest birthday gift ever,One,0,Verified Purchase,"It’s perfect!!!
"
B01CT9L5EE,R21A25JIEQ7XQ4,Thomas Jirik,/gp/profile/amzn1.account.AHSR2RPNKIPJQNPAVZYKNISC3VWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"February 11, 2017",4,great for birding,,0,Verified Purchase,"bought this for my wife.very easy to use. great price.
"
B01CT9L5EE,R2R5YWZ8V6EZRY,SKY,/gp/profile/amzn1.account.AED7KYFVLXMDV6ZCC5ZFGT67OCTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"January 3, 2019",5,Love my new camera!,One,0,Verified Purchase,"I am thrilled with my new camera and the quality of the photos it takes.  It's also been easy to learn to use it.
"
B01CT9L5EE,R2XYPWGVENAOL4,George Gray,/gp/profile/amzn1.account.AHO4WNY3GUEB527RSWMKEBFDLQXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 3, 2016",5,Very happy with this product,3,0,Verified Purchase,"Very happy with this product. Easy to use and takes great photos. Accessories which came with the camera are very useful. Great camera, good price.
"
B01CT9L5EE,R3AC75B28QF9JX,JosCar,/gp/profile/amzn1.account.AENXD5NKRSC5ZIHCQDXPVHOYE3UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"January 3, 2017",5,Five Stars,One,0,Verified Purchase,"Amazing camera, best price, fast shipping = Happy daughter!
"
B01CT9L5EE,R3GWPNWQT6YWP8,paul,/gp/profile/amzn1.account.AH7AEFTGCBDEUVSPOKOYGUSL2BJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"February 3, 2018",4,Tripods in the package deal are of low quality,2,0,Verified Purchase,"We gave this camera to our son as a Christmas gift. He loves it the camera has all the features he wanted in a camera and it takes great photos and video. The accessory package that came with it had many useful items the only reason i gave this package 4 stars is because the two tripods that came in it are very cheaply made the table top tripod is rather flimsy and the camera mount on the full size one broke off after a couple of days. All in all not a bad deal
"
B01CT9L5EE,R3MAINZW3TBHEI,Saad Ahsan,/gp/profile/amzn1.account.AHJXKH2TAA4P7XYLE5ZJ6ML5L3EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"April 19, 2018",5,Perfect for beginners!,2,0,Verified Purchase,"Perfect for beginners! Includes everything you need!Love it.
"
B01CT9L5EE,RO3U3Z1P3TIXJ,Amazon Customer,/gp/profile/amzn1.account.AFFSLXYFO6P5DRZLXYU5YB64GRNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"February 19, 2019",5,Everything you ordered is exactly what it said it would be,One,0,Verified Purchase,"Exactly what I wanted!
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B01DJL36UW,R1R4WLL0VMRW1E,Amazon Customer,/gp/profile/amzn1.account.AFEACZRBKBEN6GXJZKWI2WYJLK3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 1, 2019",5,Camera is worth every penny,One,0,Verified Purchase,"Purchased this camera for a trip to Greece.  It was far more effective than I thought it would be.  The pictures it took were just amazing.  Very easy to use and understand the instructions.  I am not a hobbiest by any stretch.  I just wanted a camera that would take great photos.  I bought two 128GB SD cards as well.  Turned out I never needed them.  I saved all my pictures in jpeg and RW2 (Panasonics RAW format).  Most jpegs were between 5 and 7MB and the RW2 files were about 22MB.  At the end of each day I transferred the photos from the camera to my laptop.
"
B01DJL36UW,R1X5F4WOYMTI43,MJ,/gp/profile/amzn1.account.AHJV55MJ44HN5UP57UH552ORD3ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"March 9, 2019",5,"Great Camera, Great Cameta",One,0,Verified Purchase,"I am very pleased with the Lumix ZS100.  I knowingly bought a several years old model because I love the Leica lens and my ZS40 had stopped zooming (I had bought a reconditioned model and it went into repair twice while on warranty).  This model has exceeded my expectations on picture quality, with functions that are familiar.  It is definitely heavier, less compact than the ZS40 but the expanded features are worth the extra weight.
"
B01DJL36UW,R2BNK2PUY8HNWO,Photoguy,/gp/profile/amzn1.account.AHPYBWG5CK2T3ZO2FWHF2S4KTPUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"June 10, 2019",5,Takes great pictures and video,One,0,Verified Purchase,"As a semi pro photographer I was looking for a full featured pocket camera  This camera has all the features and more than my Nikon DSLR.  The only minor thing I found is a steep learning curve and if you have big hands it might be hard to use some small  controls on the cameraIt is a excellent camera for the money
"
B01DJL36UW,R2EQUYGHFVBWMM,Debbie,/gp/profile/amzn1.account.AHQUYYN43HQS7ZV7O7Y5QPCUOQOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 22, 2019",4,Very pleased with this purchase.,,0,Verified Purchase,"My husband picked this camera out for our trip to Norway. He has been testing it out and is very pleased with the quality of the pictures and the ease of using it. It came with a lot of accessories so there are a lot of ways we will be able to use this camera.
"
B01DJL36UW,R2OCZ6U47564UE,Mark,/gp/profile/amzn1.account.AGDILR2JCHEYBABULFVCFCH33SZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"May 26, 2019",5,Great little camera for traveling,2,0,Verified Purchase,"Webought this for a travel camerae after a couple of year of using smart phones to take photos when we travel. Phones are phones and if you want a decent photograph you need a tool fesigned for photographs. We feel this is it, and are looking forward to the next trip. A bit complicated but simple pix can be accomplished with ease. Good value...good performance...good quality
"
B01DJL36UW,R2WVMO6ILNVB9X,Gail Hiller-lee,/gp/profile/amzn1.account.AG7CZKYI4OKC7I7OPGYDQMJCXCWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"May 29, 2019",1,"Great Pictures, but too many problems",2,0,Verified Purchase,"First camera had to be returned - flash broken - would not pop up.Second camera has the screen shutting off randomly when viewing, wifi is HORRIBLE, app to transfer pix HORRIBLE and1/2 the pictures had a blue square saying NOT AVAILABLE, with an exclamation point.  Made no sense.  Removed memorycard with the notion that everything would be lost (which was on a Panasonic blog) and luckily pictures all returned.Threw away the box, so the store I got it through can't take it back.  I'm stuck with a $500+ camera that sucks.  REALLY PISSED.  Will call Panasonic directly, but I have to say, this camera has WAY too many problems.
"
B01DJL36UW,R350OXU4EY7IJC,ÜberGoober,/gp/profile/amzn1.account.AGZ6MLVPZYPWPVCPGLPFO5EDW4IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"May 5, 2019",5,Incredible camera...,4,1,Verified Purchase,"Huge Lumix fan - I've owned six.  My ""go to"" camera is my FZ1000, however it's not always with me - especially when I travel.  This ZS100 is FANTASTIC.  It actually has some more features and capabilities than my FZ1000 -- plus, it's small enough to virtually always be with me.  STRONGLY suggest getting Alexander White's ""Photographer's Guide to the Panasonic ZS100/TZ100"" to master a thorough understanding of what this camera will do.
"
B01DJL36UW,R3JIJ5NHTIFCAI,driveguy,/gp/profile/amzn1.account.AE32C7UHOBIQP5C5U7URYIHKZLHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"November 28, 2018",5,Great camera for it's size.,3,1,Verified Purchase,"Just got the zs100 camera. Purchased for its size (wish it was smaller).  Long reach of 250mm equlevent lens.  Hoping it is ideal for travel. Love my lx85 and asortment of lenses but need a camera I can put in a pocket and take on trips and vacations. Also I have enjoyed Cameta Camera for their knowlage, selection, and conviniance.  A great resource for photogrphers.
"
B01DJL36UW,R3LZWW8IIBWD57,Kindle Customer,/gp/profile/amzn1.account.AG2XHQBDMAOIMBBEYDEBROIAGTNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 11, 2019",5,Great Camera for Travel,,0,Verified Purchase,"This is a small camera that doesn't take up a lot of space or weight in my carry-on bag. It has lots of features that most simple point and shoot cameras lack. A very useful 10X zoom and since the purchase from this retailer included an extra battery I find that I never run out of power when taking lots of pictures (especially if flash is involved). Only thing that could be better if someone would design a camera like this that took standard AA or 9 volt batteries in case I forget to charge the rechargeable ones supplied with the camera.
"
B01DJL36UW,R7NRPYU2JJJ8E,Ann C,/gp/profile/amzn1.account.AHL5YFXXKAYA5U7GRL24OZXW6WRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 21, 2018",5,This camera is perfect. The optics are good and it has a ...,5,0,Verified Purchase,"Received this camera and all the goodies a few weeks ago.  I was looking for a small camera that I could stick in my purse or pocket for times when I don't want to carry my big heavy DSLR, but I still wanted to shoot RAW images.  This camera is perfect.  The optics are good and it has a nice zoom range from 25-200mm.  Just got back from a 4 day trip and used this camera throughout.  Battery lasted the entire trip but it was great having a second fully charged battery as backup from the package deal.
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B01MQ429EX,R1GW85V6EC2XAX,Christopher Schindler,/gp/profile/amzn1.account.AFFGG733FWTSX2SWDFRXYOJZBB5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"October 2, 2017",5,GREAT HIGH QUALITY CAMERA WITH MORE FEATURES THAN i COULD EVER IMAGINE and bundle a GREAT DEAL,5,1,Verified Purchase,"I was a little scared to purchase a camera online as it's a major purchase,  but after looking locally found that the deal offered was just so much better than paying $795 with only one battery, no memory card and nothing else, so if I'd purchased locally at the big camera store I would probably have been closer to $950+ to get everything I got here.  So, I ordered this and couldn't be more pleased.Shipping was quite swift.  There was a mixup on the charger included, and Beach Camera swiftly made good on that.  I have to say I am impressed by all the stuff they included.  The Sony carrying case is very sturdy and could probably be dropped without damage to the camera.As to the camera, I upgraded from a Coolpix P80 which I used a lot for some years and liked for most of its features until I decided recently that there was something better out there.  However, this tiny but heavy little powerhouse, the RX100- III outshines the Coolpix by 500% in my opinion.  There is a learning curve to get to know all the features, but here are some I am already aware of.  First it has several little focus squares when you focus if you use the iP (intelligent focus) setting.  It goes to macro automatically in that setting and the results are pretty amazing.  It shoots well in dim light too.  It also shoots movies (very easy, again, to do, you just put it on iP and push the record button!) and you have a very clear movie which will record for about 29 minutes, the book says.  I haven't played the sound of my test movie on regular speakers but recorded Christopher on harpsichord.  The camera also has a stop action feature that takes 10 frames per second so you can go to a horserace, swim meet or the like and record in motion.  Haven't tried that but can hardly wait.I have ordered a book which explains all the features so think there's still a lot more to learn, but in the meantime, think this little camera is a great cross between the highest end portables and professional ""big"" cameras.  I am not a professional photographer but very much like taking pictures.I would recommend this camera, and also the company I bought it from.
"
B01MQ429EX,R218MQ4ISSPMVY,Edgar,/gp/profile/amzn1.account.AHE7VKNAXPSEB6IKACN7ZJIFMESQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"January 22, 2019",5,good item,,0,Verified Purchase,"good camera
"
B01MQ429EX,R2HC4DIMOBEWE3,A. BOWMAN,/gp/profile/amzn1.account.AGK75LNYCOBEKEHEELG3YDOLPEAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"May 14, 2017",5,Five Stars,One,0,Verified Purchase,"Perfect little camera that packs a big talent.
"
B01MQ429EX,R2HWWRWKBHSEC0,Lance C.,/gp/profile/amzn1.account.AGQY3C2G3PJ5OK5YDKGGPET5472A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"January 30, 2017",4,Overall: I'm pretty satisfied!,9,0,Verified Purchase,"Delivery: Great! (Ordered the item on Jan 28, 2017, and was expecting to receive it on Jan 31, 2017. But the package arrived evening of Jan 30, 2017.)Pros:• It's a SMALL Camera! I was pleasantly surprised when I opened it. I mean, I saw videos saying that it's gonna be small, and that it would fit in your pocket, but I was not expecting it to be smaller than my phone (iPhone 6).• Free accessories for almost the same price if you were just buying the camera  ○The Memory Card works perfectly  ○The SD Card Reader also worked like a charm• Camera was new and fully functional (Still trying to learn the features) but I didn't find scratches, dents, whatsoeverCons:• Not all the accessories are Reliable.  ○ Screen Protector is VERY Thin, I didn't even  attempt to apply it on my camera, I recommend that you purchase a separate Screen Protector  ○ The Batteries that came along with the Bundle seem to drain quickly. (Tried recording a video in XAVC S format, and it took only 15 mins to completely drain one battery.) I'm not sure if this is  normal, so please let me know.  ○ The screw on the Red Spider Tripod is a little loose, the screw part on the top is removable though, so you can tighten it by removing that top part, and manually screwing that top part to the camera, then clipping the top part back on to the Spider Tripod. But this could be a tedious task in future uses.Overall: there were no major issues with this bundle, yes one or two items that were included seem to be cheaply made. But most of the items work fine! and the Camera itself works Great! so I'm still pretty satisfied with this purchase.
"
B01MQ429EX,R32QSTNDBB2JQ0,Jeff,/gp/profile/amzn1.account.AF5O2CB4CYHPB5QUDQTTNWLUY6TA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"September 3, 2017",5,For me the III is the best of all RX100's,4,0,Verified Purchase,"I had a $350 budget for a new point and shoot.  Like with most things, i over researched it.  Obviously i exceed my budget, but worth ever penny.  This camera makes it look like i know what i am doing...  It has more capability than i currently know how to use, so things will just get better with time.  I short note about buying the III vs the other RX100; tilting screen is a plus, not all the others have that; 24-70 fast lens is outstanding; built in ND filter is amazing; for me III was best choice, even over the VI or V.  This camera competes with pictures my friends are taking with their DSLR and in a lot of cases it is better.  One note on the 24-70, that isn't as much zoom as you might think so if you are wanting to take close ups from far away this may not be for you.  My solutions was just use the old school zoom, and walk myself a bit closer to my subject.
"
B01MQ429EX,R3MQVUSX5JWG4R,Amazon Customer,/gp/profile/amzn1.account.AHH4AUUCFNYLCO2CIVVCTTXT4BYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"January 10, 2018",4,Great Point and shoot camera package,One,0,Verified Purchase,"Great Point and shoot camera package. The camera is top rated for a reason. Great pictures and easy to carry. Takes a while to learn all the features but you can start taking great pictures without knowing how every feature works.
"
B01MQ429EX,R3ZR98D36UKJM,yao xiao,/gp/profile/amzn1.account.AHS3HGIOTFL3XLNONGLQTKHZCW2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"June 17, 2017",5,Five Stars,One,0,Verified Purchase,"good one
"
B01MQ429EX,R86UTKPLSU16I,Daniel Joshua Wilkey,/gp/profile/amzn1.account.AH5FRZU7AYKQELOWFVRDZHQLPQSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"March 22, 2019",5,Like having a professional camera in a palm sized point and shoot,,0,Verified Purchase,"Although I have a professional DSLR I wanted something that I could do quick videos with and that could take high quality stills. I have a small Fugi camera that is nice but just doesn't cut the mustard, especially doing video. The Sony RX100 III really fits the bill. The battery has a decent life span when shooting video, and the ability to shoot stills in RAW is great. The 20.1 megapixel sensor is sweet! The camera controls are almost as extensive as my professional camera and easy to use with a wee bit of practice. It's small size allows me to always have it with me, but the down side is that it can be hard to use with big hands. I recomend getting the grip accessory. It really helps. The pop up viewfinder actually works well! I had my doubts about it. Nice for those really sunny days. The tiltable view screen has been a real plus and I was surprised - the little built in flash works quite well with the software doing a good job of blending it in well with existing light. I have been quite pleased with tiny package of fun. I've had it two weeks or so and I'm already wearing the paint of a couple edges.
"
B01MQ429EX,RL79FXR28SZBY,ShefNBama,/gp/profile/amzn1.account.AF5CSZBSJGZB3BMWXRC62W7NVTVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"November 30, 2017",4,but so far I'm disappointed with the indoor pictures without every window open and ...,2,0,Verified Purchase,"I haven't had this long, but so far I'm disappointed with the indoor pictures without every window open and lights on. Takes great outdoor pictures, but I wanted better.
"
B01MQ429EX,RMTSLSY2XK9IO,Amazon Customer,/gp/profile/amzn1.account.AES6J4NNXPKQ654G4TBGOU5FNSXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"February 26, 2018",5,Different items -- Better!,One,0,Verified Purchase,"Some of the items were different from the picture, but for the better. The camera case I got was bigger, the memory card was from SanDisk, the memory card case was a clear case instead. The screen protector is really not the best quality and cheap, so if you really care about that, buy your own.
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B01MSEGPAK,R134HOPCZGXQLI,Pipi Gage,/gp/profile/amzn1.account.AE3ZGBYNVXXVHO7NEJYK2XNBP7JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"February 16, 2018",5,No issues.  Great camera.,6,0,Verified Purchase,"My husband bought this camera for me brand new and I still have it five years later - takes great pics and survives trail riding, jet skiing and four boys.  I bought this refurb one for my kid after buying the junk polaroid camera that didn't work and his seems to be on par with mine.  I wish I would have taken the refurb and given him my old one!
"
B01MSEGPAK,R13YLMF95CHQH7,Michael Ta,/gp/profile/amzn1.account.AHS46ZKDZULQCEXXN46EDOV3SMQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"March 7, 2019",1,Certified Refurbished?,4,0,Verified Purchase,"This is a joke. I bought the camera and it doesn't even turn on. I charged the battery for a few hours and the light of the charger was on showing it was charged. I plugged in the battery and tried to turn the camera on and it doesn't turn on. I plugged the camera into a usb with the battery in it and doesn't turn on. How is this thing refurbished when it never worked, and then sold it? The SD card holder felt damaged as well. There was no springy feel to it when trying to press in to pop the SD card out. It sort of sticks and i would have to carefully pull it out with my fingernails. Very poor QA/QC on this.
"
B01MSEGPAK,R1LDXYLLPHVFKK,P. Wasmund,/gp/profile/amzn1.account.AGLTOUBDQCW7MWVOC7E5O5VAUK2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"February 2, 2018",5,easy to use camera,One,0,Verified Purchase,"this is a very handy little camera. easy to hold & use.  i carry it while horseback riding & it's easy to get out of my pocket, take a picture & get packed back away. we have 2 of them in our household.
"
B01MSEGPAK,R29CPAQS4JVM5V,Tina,/gp/profile/amzn1.account.AF44BYFRTYCTSTG5UTPLIWQVKFMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 19, 2017",5,Holds up really well. Had to replace the last ...,3,0,Verified Purchase,"Holds up really well.  Had to replace the last one because my 23 yr old autistic son uses this every day alllll day.  This camera goes with us everywhere, and no other camera will do.
"
B01MSEGPAK,R2HPZIONYEQPV2,aurius j mahue jr,/gp/profile/amzn1.account.AHF6BQBW5KWBZQUEDCUCHW3XIHLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"May 16, 2019",5,Decent product price,,0,Verified Purchase,"Decent product price
"
B01MSEGPAK,R2MGIBDLM9XRZX,J M,/gp/profile/amzn1.account.AGUZ6N6RAYNEVLJYRDOFXEOR4GPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"September 24, 2017",4,Works fine so far,2,0,Verified Purchase,"Works fine so far.  Had it in the kayak, on the bay and it got soaked.  I followed the instructions to submerge in fresh water for several minutes then let dry for awhile before opening, then I put it in the oven with the light on.  It didn't have any misting under the glass and it's working fine.
"
B01MSEGPAK,R30Z23VD903QBT,Terry J. Newman,/gp/profile/amzn1.account.AGAKHWKRY4XIZXT73WZNCGNAQM4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 13, 2017",5,Great little camera,6,0,Verified Purchase,"Great little camera.  Takes very good pictures and slips easily into a shirt pocket, or cargo pants pocket.  I use it for Kayak tournament fishing (Catch, Photo, Release).  Paired with a floating lanyard, it's perfect.
"
B01MSEGPAK,R3PFAQL5FJD6S5,Wookie,/gp/profile/amzn1.account.AEAXKFQ5DZW667M3XFDRETNM3X6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 27, 2018",5,Great Swimmer,,0,Verified Purchase,"Great for pictures under water. Gives you the memories you never had before
"
B01MSEGPAK,R82C2Z9RCEOPS,John Bales,/gp/profile/amzn1.account.AHPS3YAOR4T73UQNP62YN2DUJJUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"January 22, 2019",1,"Wouldn't turn on, replaced with a different one",,0,Verified Purchase,"Bought this for my dad for Christmas and the camera wouldn't even turn on.  Got a refund and bought a different one altogether.  Maybe just received a lemon but didn't give me any confidence to get the same one again.
"
B01MSEGPAK,RWN4VRR468PDA,pnwflyfisher,/gp/profile/amzn1.account.AFS5C47W77HZQOFRXFGYVOK6RIYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 14, 2017",4,Not a bad little camera,4,0,Verified Purchase,"Not a bad little camera. Picture are pretty good quality and although I haven't done any underwater photography I have given it a dunk test and shot photos with it. Pics came out fine. People need to understand that you give up some of the things photo quality for the underwater feature. I bought this specifically for sea kayaking adventures along with a camera floatie https://www.amazon.com/dp/B0145FBNS8/ref=cm_cr_ryp_prd_ttl_sol_43
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B06X16TNPX,R18J3H9B2MTHR7,SKQ,/gp/profile/amzn1.account.AFPIIMDMGNRLNR5HZR6SWUJJT45A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 26, 2018",4,Camera is great - Tripod is worthless.,10,0,Verified Purchase,"The camera is great for the beginner (my kid) and the advanced photographer (I'm overrating myself) and actually very easy to use once you get a hang of the controls.Don't bother buying this all-inclusive kit...just get the camera...the kits is cheap junk and the thread on the tripod is too long to use with this camera.  The thread bottoms out on the camera insert.  Obviously Amaz0n nor the seller didn't bother to test this tripod with this particular camera...
"
B06X16TNPX,R1BTMISUXPFLJY,KLT -Kindle Customer,/gp/profile/amzn1.account.AFZYSKCFH4XTDHDAD45WGDWHZA7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 22, 2018",5,Great Camera,4,0,Verified Purchase,"I did a great deal of research before buying this camera for my granddaughter who has developed a love for photography.  Cell phone cameras are nice, but they have limits. This camera will allow my granddaughter to take her photography to the next level. Lots of features & superior image choices without being overwhelming, or complicated make this a perfect step up for a beginning photographer.
"
